VL,BF,TA,MG,Sol,Heel,Toe
-0.163278228,0.015293229,-0.058732757,-0.047369119,0.038669856,2.036722125,0.985098579
-0.432434116,-0.010356126,-0.000615864,-0.039901585,0.00750102,2.032176669,0.988020658
-0.403538007,0.00328024,0.023734789,-0.000291189,-0.033408078,2.031527319,0.996786893
0.071462069,0.146137406,-0.028213271,-0.016849633,-0.037953533,2.029254591,1.002306374
0.393540043,0.285098467,-0.040875611,-0.00516132,0.063345185,2.019189654,1.005228453
0.103929607,0.17600754,0.054903625,0.005228292,0.124384156,2.018215628,1.007825856
-0.131135366,-0.087628865,0.104903633,-0.009706775,-0.036654831,2.018215628,1.013020662
0.154903641,-0.103213284,0.029903621,-0.011330152,-0.16879771,2.01529355,1.01594274
0.246786773,0.083799733,-0.055810679,-0.002239241,-0.006784697,2.009124718,1.016916766
-0.157434071,0.148734809,-0.079836656,-0.00094054,0.042890636,2.005228613,1.018215468
-0.500615945,0.086072461,-0.04022626,0.010747774,0.057501028,1.998735106,1.023734949
-0.299641886,0.04613739,-0.008408074,0.033150375,0.027630893,1.993864975,1.031851834
0.175033514,0.039968558,0.004903617,0.043215311,-0.034057428,1.983475363,1.031851834
0.414319267,0.0117218,-0.010356126,-0.004187294,-0.03957691,1.984449389,1.033799886
0.325033538,-0.032434051,-0.001265215,-0.048343145,0.006851669,1.981527311,1.036721964
0.07211142,-0.124641858,-0.04379769,-0.043148339,0.024059464,1.932501329,1.040942744
0.018539983,-0.090226268,0.027955569,-0.011979503,-0.047044443,1.970163672,1.047436252
0.067565965,0.102955581,0.092890644,0.019514009,0.045163364,1.967890945,1.05457911
-0.125615885,0.166591955,0.040293233,0.038020505,0.190293257,1.96399484,1.059124565
-0.134706795,0.074059472,-0.042498988,0.046462065,0.138020521,1.956527307,1.062046644
-0.027563921,0.014968554,-0.040875611,0.05457895,0.008475046,1.949384448,1.043215472
-0.363927611,0.040617908,-0.054836652,0.065617912,0.005228292,1.94224159,1.064319371
-0.459706847,0.058475054,-0.082758735,-0.006460021,-0.316200331,1.936722109,1.06724145
-0.013278204,0.012371151,-0.032109376,-0.050940548,-0.480486071,1.92957925,1.069189502
0.293540027,-0.070096395,-0.010356126,0.001981539,0.148085458,1.919514314,1.070163528
0.133799742,-0.090226268,-0.008732749,0.035098427,0.32211146,1.913670157,1.072436256
0.086721812,-0.011979503,-0.017823659,0.052630897,0.063994536,1.907826,1.074708983
0.035098427,0.188020529,-0.022044439,0.014643878,0.080228304,1.899709116,1.075033659
-0.266200323,0.187371179,-0.02691457,-0.00581067,-0.042498988,1.89029353,1.075033659
-0.175615893,-0.076914578,-0.158408098,0.043864662,-0.194122389,1.888020802,1.076657036
0.376981599,-0.09152497,-0.115226272,0.041267259,-0.099641854,1.88607275,1.083475219
0.407176409,-0.033732753,-0.08730419,0.00328024,-0.014576906,1.882501321,1.089319375
0.144189354,-0.181460049,-0.129836664,-0.008732749,-0.038602884,1.875033787,1.090293401
-0.19055096,-0.061654835,-0.118473026,0.009773748,-0.062304186,1.863994824,1.092241454
-0.284057468,0.102630905,-0.116200299,0.006202318,-0.101589907,1.854579238,1.096462234
0.100682853,0.112371167,-0.067498992,0.017241281,-0.164252254,1.847111705,1.102631066
0.175682865,-0.056460029,0.014968554,0.063345185,-0.03535613,1.827955857,1.101332364
0.112371167,-0.122693806,0.0552283,0.05457895,0.103280256,1.829579234,1.105228469
0.006851669,-0.140550952,0.012371151,0.022111412,0.103604931,1.823410402,1.107825872
0.201981571,-0.079187306,0.027306218,0.014319203,0.114643894,1.798735074,1.110423275
0.2490595,-0.029836648,0.102630905,-0.035680805,0.151656887,1.810748062,1.113020678
0.097436099,0.006202318,0.086072461,-0.027239245,0.005877643,1.805228581,1.118540159
0.122111428,0.043864662,0.005552968,0.066591939,-0.046070417,1.795163644,1.120488211
0.269189374,-0.059706783,0.006526994,0.062046483,-0.073343149,1.788345461,1.121786913
0.186721828,-0.162953553,0.125682857,-0.037628857,-0.387628914,1.780228577,1.094189506
-0.105161336,-0.119122377,0.083799733,-0.03535613,-0.236005513,1.767241562,1.121137562
-0.199966546,-0.050291197,0.107501036,0.019838684,0.395488095,1.758150651,1.124708991
-0.22983668,-0.016524958,0.103280256,0.097111424,0.449059532,1.750683118,1.12763107
0.036072453,0.15847507,0.090617916,-0.02691457,0.165293253,1.7350987,1.127306394
0.163994552,0.141591951,0.065293237,-0.095421074,0.060747782,1.721462334,1.129254447
-0.055486003,-0.01003145,0.022111412,-0.03113535,-0.038602884,1.711397397,1.132176525
-0.048343145,-0.103537959,0.001656863,-0.008083398,-0.175615893,1.704579214,1.136397305
0.157501044,-0.003537943,0.124384156,-0.044122365,-0.062304186,1.695163628,1.141267436
0.169514033,0.186397153,0.121786753,-0.010356126,-0.010356126,1.689319472,1.146137566
-0.153213292,0.204903649,0.010747774,0.015617904,-0.163278228,1.681202587,1.149059645
-0.210031482,0.153604939,-0.13925225,-0.01360288,-0.103213284,1.676332456,1.154903801
-0.126914586,0.101332204,-0.141524978,-0.019122361,0.230553004,1.673735053,1.160098607
-0.160680825,-0.091200295,0.007176345,-0.040875611,0.273734829,1.663020766,1.163345361
-0.12171978,-0.142174329,0.151007536,-0.0528886,0.097111424,1.651981803,1.165293413
-0.008408074,-0.023343141,0.143864678,-0.04022626,-0.126265235,1.643215568,1.17048822
-0.048018469,0.103604931,0.012046475,-0.004511969,-0.114252246,1.631527255,1.165942764
-0.282434091,0.112046491,-0.127563937,0.026656867,0.013345177,1.622761019,1.167566141
-0.456460093,0.086397137,-0.143797706,0.018864658,-0.066200291,1.613345433,1.16626744
-0.215875639,0.043864662,-0.061979511,-0.006460021,-0.267499024,1.565618153,1.168864843
0.008475046,-0.087628865,-0.054187302,-0.048992496,-0.12594056,1.591592183,1.172436272
0.059773756,-0.161005501,-0.013278204,-0.006135346,0.034124401,1.582176597,1.174384324
-0.066200291,-0.142174329,0.072760771,0.027955569,-0.076265227,1.568540231,1.174384324
0.066267263,-0.107434063,0.049059468,0.011072449,0.010423098,1.556851918,1.17535835
0.143215327,-0.031460025,-0.003862618,0.030877647,0.086072461,1.55035841,1.160747958
0.341916658,-0.029511973,-0.002239241,0.034124401,0.001656863,1.539319448,1.178929779
0.147111432,-0.107434063,-0.080810683,3.35E-05,-0.195096415,1.52438438,1.179254455
-0.514901661,-0.023667816,-0.248992528,-0.001265215,-0.076589903,1.510423339,1.180553156
-0.484382176,-0.140875627,-0.185031478,0.031526998,0.230228328,1.500358402,1.182176533
-0.070745746,-0.191524986,-0.04866782,0.002306214,0.275682881,1.492241518,1.183475235
0.178280268,-0.023667816,0.008799721,-0.071395097,-0.152239265,1.480228529,1.186072638
0.251656903,0.143540003,0.08542311,-0.064901589,-0.649966618,1.473085671,1.189644067
0.377306274,0.15847507,0.066267263,0.026332192,-0.358732805,1.462696059,1.193540171
0.30879977,0.117241297,-0.038602884,0.11074779,0.194189362,1.4555532,1.196137574
-0.029187298,0.032501024,-0.088278216,0.080228304,0.393540043,1.447111641,1.19646225
-0.152563941,-0.027563921,-0.020096387,-0.010356126,0.205553,1.436072678,1.196786925
-0.282758767,-0.038927559,-0.036005481,-0.034057428,-0.017174309,1.430553196,1.199059653
-0.268797726,-0.04866782,-0.092823671,0.002955565,-0.20386265,1.426332416,1.201657056
-0.1821094,-0.102563933,-0.007758723,0.003604915,-0.124317183,1.413994752,1.203929783
-0.070096395,-0.145096407,0.020488035,0.002630889,0.048734793,1.409124621,1.211721992
-0.088927567,-0.029511973,0.037046479,-0.014901581,0.141591951,1.408150595,1.213020694
-0.047044443,0.090293241,0.053929599,-0.036654831,0.026332192,1.391916826,1.215618097
0.462695898,0.182825723,0.039319207,-0.017174309,0.015617904,1.379903838,1.214319395
0.66269593,0.269189374,0.012695826,0.056202326,0.205877675,1.331851882,1.217241474
0.006202318,0.207825727,0.051656871,0.050033494,0.130877663,1.366592147,1.217890825
-0.379187354,-0.080161332,0.090293241,0.036072453,-0.129187314,1.36074799,1.218864851
-0.172044463,-0.232434083,0.011397124,0.067565965,-0.138927575,1.35230643,1.2182155
-0.131460041,-0.2032133,-0.011979503,0.062371159,-0.011005477,1.348085651,1.220488228
-0.182434075,-0.145745758,-0.04444704,-0.011979503,0.282825739,1.342566169,1.206851862
-0.025615868,-0.034706779,-0.032434051,-0.080486007,0.1198387,1.334449285,1.224384332
0.079903629,0.051656871,-0.021395089,-0.07886263,-0.124966534,1.322760971,1.224059657
0.034449076,-0.01360288,-0.15613537,-0.022369115,0.224059496,1.314644087,1.223410306
-0.033732753,-0.00094054,-0.261330192,0.038020505,0.191916634,1.305228501,1.225033683
-0.027888596,0.035098427,-0.251589931,0.05100752,0.139643898,1.299384344,1.22665706
0.22308547,0.024708815,-0.046070417,0.012046475,0.023734789,1.292566161,1.225033683
0.226332224,-0.067823667,0.130877663,-0.02691457,0.03347505,1.286722004,1.228605112
0.016267255,-0.16035615,0.17957897,-0.027563921,0.05100752,1.277955769,1.230553164
-0.106460037,-0.132109392,0.033150375,-0.018797686,-0.069122369,1.276007717,1.234449269
-0.163278228,-0.07821328,-0.023992492,-0.090550944,0.088345189,1.271786937,1.236721996
-0.172044463,-0.057758731,0.014643878,-0.016524958,0.065942588,1.265618105,1.238345373
-0.134057444,-0.090875619,-0.026265219,-0.009057424,-0.240550968,1.258799922,1.240618101
-0.122693806,0.025358166,-0.13016134,-0.025615868,-0.163278228,1.253605116,1.243864855
-0.142174329,0.095488047,-0.249641878,-0.036330156,0.393540043,1.247760959,1.245812907
-0.087953541,0.040293233,-0.186979531,-0.058083406,0.118864674,1.240618101,1.249709011
0.026656867,-0.097044451,0.049059468,0.05944908,-0.311005525,1.24841031,1.248734985
0.194189362,-0.280486039,0.08055298,0.128604935,-0.081460033,1.222760955,1.251657064
0.30035821,-0.074966526,0.051332196,-0.111654843,-0.012953529,1.214968746,1.251332388
0.219838716,0.066267263,0.168215331,-0.138927575,0.115293245,1.185423287,1.253929791
-0.145096407,0.112695842,0.17957897,0.05035817,0.047436091,1.197436276,1.254903817
-0.203537975,0.116267271,0.094514021,0.038994531,-0.008732749,1.193215496,1.255877844
0.117241297,0.086721812,0.005228292,-0.080161332,-0.083408086,1.183475235,1.258150571
0.186721828,0.015293229,-0.118797702,-0.059706783,-0.327563969,1.177306402,1.261722
-0.090226268,-0.035680805,-0.130486015,0.049059468,-0.223343173,1.170812895,1.249384336
-0.130486015,-0.060680809,-0.054836652,0.101981555,0.032501024,1.163345361,1.266267456
-0.067823667,-0.005485995,-0.053213276,0.022760763,0.115942596,1.152955749,1.267241482
0.09808545,0.06789064,-0.137953549,-0.196719792,0.228280276,1.144514189,1.269514209
0.196462089,0.032825699,-0.182758751,-0.253537983,0.372436143,1.134773928,1.269838885
0.262046515,-0.00581067,-0.023343141,-0.036654831,0.493864734,1.12763107,1.272436288
0.068539991,-0.061654835,0.120163376,0.170163384,-0.050291197,1.121786913,1.274709015
-0.501265295,-0.061979511,0.12828026,0.131527014,-0.580486087,1.11496873,1.278280445
-0.641525058,0.107501036,0.049384144,0.015617904,-0.537628938,1.107501196,1.279579146
-0.048992496,0.024708815,-0.073667824,-0.083732761,-0.488927631,1.10230639,1.281202523
0.338669904,-0.098992504,-0.042498988,-0.104511985,0.038345181,1.094514181,1.283799926
-0.012953529,-0.000615864,0.015293229,-0.04022626,0.751981659,1.0889947,1.283799926
-0.295421107,0.006851669,0.02925427,-0.000291189,0.470488107,1.085747946,1.288020706
-0.248018502,-0.097693802,-0.034382104,0.017890632,3.35E-05,1.0889947,1.293864863
-0.00094054,-0.127888612,-0.055161328,-0.001589891,-0.133083418,1.079579114,1.299059669
-0.059057432,-0.036654831,-0.024966518,-0.037304182,-0.146395109,1.073085606,1.303280449
-0.082109384,0.107501036,0.029903621,-0.014576906,-0.340226309,1.070488203,1.302306422
0.061721808,0.070812718,0.038994531,0.056527002,-0.257434087,1.061397293,1.306527202
-0.131784717,-0.085680813,0.044514013,0.026656867,0.012695826,1.055228461,1.304254475
-0.220421095,-0.093148347,0.028280244,-0.003213267,-0.009057424,1.03704664,1.303280449
-0.034382104,0.023085438,0.016916606,0.00750102,-0.063278212,1.040942744,1.307176553
0.177630917,0.035098427,-0.008083398,-0.006460021,-0.065875615,1.036072614,1.310098632
-0.025615868,-0.02691457,-0.057434055,-0.020421062,0.062695834,1.031851834,1.312371359
-0.107758739,-0.052239249,-0.052563925,-0.008732749,0.120812726,1.024708975,1.315618113
0.103604931,-0.032434051,-0.029511973,-0.015875607,0.194838712,1.019838845,1.308150579
0.290617948,0.045812714,-0.027563921,-0.00581067,0.259124437,1.015293389,1.322436296
0.17535819,0.076007524,-0.004511969,0.013345177,0.100682853,1.010423259,1.324709023
0.264968594,0.038994531,0.022111412,-0.036654831,-0.105810687,1.004254427,1.327631102
0.311397173,0.016916606,0.034124401,-0.11327822,-0.136330172,0.996786893,1.329254479
0.06789064,0.005552968,-0.006135346,-0.043148339,-0.053537951,0.991592087,1.331851882
0.059773756,0.016916606,-0.014576906,0.016267255,0.165942604,0.984124553,1.333799934
0.060098431,-0.04866782,-0.054511977,0.074059472,0.122436103,0.977955721,1.33477396
0.186072477,-0.00581067,-0.091200295,0.110098439,-0.07886263,0.969189486,1.339319415
0.262695866,0.046462065,-0.059057432,0.05457895,-0.304836692,0.967566109,1.34321552
0.165293253,-0.000615864,-0.052239249,0.015617904,-0.382434108,0.964319355,1.345812923
0.297111456,-0.028213271,-0.005485995,0.014643878,0.06789064,0.961072601,1.348735001
0.278929635,-0.052239249,-0.047369119,0.041591935,0.265617944,0.958475198,1.352631106
0.309773796,-0.104511985,-0.064252238,0.001332188,0.217890664,0.954254419,1.35652721
0.337046527,-0.097369127,0.050033494,-0.041524962,0.158150395,0.954579094,1.361072666
0.187371179,0.029578946,0.143215327,0.019838684,-0.002888592,0.945812859,1.361072666
-0.079511981,0.121137402,0.045812714,0.049059468,-0.093148347,0.945488183,1.364319419
-0.053862626,0.090617916,-0.0528886,0.011397124,-0.158732773,0.935747922,1.370488252
-0.053862626,0.043539987,-0.030485999,-0.002563917,-0.322693838,0.931202467,1.371786953
0.189968582,0.007825695,-0.019771712,-0.018797686,-0.282434091,0.898734929,1.376007733
0.383475106,-0.028213271,-0.080486007,-0.025291193,0.022111412,0.917890776,1.380228513
0.153280264,-0.007434047,-0.028862622,-0.036005481,0.13672182,0.912371295,1.383150591
-0.389576966,-0.008408074,0.087371163,0.003929591,0.137046495,0.902306358,1.384449293
-0.421070477,0.02081271,0.080877655,0.046786741,0.182176373,0.899708955,1.387046696
-0.104511985,0.060423106,0.07211142,0.03769583,0.050033494,0.89938428,1.38185189
-0.1821094,0.08055298,0.053929599,-0.024966518,0.117565973,0.888345317,1.393864879
-0.321719812,0.075033498,0.028604919,-0.073343149,0.21464391,0.875358302,1.393540203
-0.155161344,0.107825711,0.043215311,-0.091200295,0.057825703,0.870163496,1.398735009
0.066591939,0.105552984,0.011072449,-0.071395097,-0.29801851,0.867241418,1.400683062
-0.024966518,0.08120233,-0.049641846,0.012695826,-0.558408162,0.859449209,1.408799946
-0.332109424,-0.011979503,0.009449072,0.081851681,-0.077563929,0.852955701,1.412371375
-0.425940608,-0.034706779,0.101007528,0.057501028,0.324384188,0.851657,1.418215532
-0.413278268,0.057176353,0.04613739,-0.039252234,0.280553012,0.844189466,1.420163584
-0.316200331,0.061072457,-0.007109372,-0.016849633,0.137371171,0.839968686,1.42535839
-0.098018477,0.02503349,-0.077563929,0.016267255,0.02081271,0.828929723,1.430553196
-0.092174321,0.013345177,-0.097044451,-0.029511973,-0.088278216,0.831202451,1.436722028
0.021786737,-0.004187294,-0.090550944,0.009449072,-0.09996653,0.830228425,1.44224151
-0.027563921,-0.056784705,-0.001589891,0.00750102,0.010423098,0.824384268,1.447760991
-0.15613537,0.004254266,0.022111412,0.018215307,-0.041849637,0.819514137,1.450033719
0.031851673,0.044189338,-0.040875611,0.051981547,-0.021070413,0.815942708,1.451981771
0.193540011,-0.01847301,-0.027239245,0.054903625,0.001332188,0.825358294,1.454579174
0.351007569,0.120488051,0.079254278,0.025682841,-0.032434051,0.811397253,1.457825928
0.314643926,0.193864686,-0.042823663,-0.01360288,0.104254282,0.80879985,1.456851902
0.161397149,0.033799725,-0.261330192,-0.030161324,0.057176353,0.792890756,1.461072682
-0.205161352,-0.045421066,-0.200291221,-0.026589895,-0.096070425,0.800033615,1.462046708
-0.092174321,-0.018148335,0.075033498,-0.014576906,0.079254278,0.796462185,1.463020734
0.312695874,0.0552283,0.119514025,0.033150375,0.200682869,0.794838809,1.464644111
0.475682913,0.055877651,0.084124409,0.057176353,0.165617928,0.786721924,1.468540215
0.238020537,0.085747786,0.068539991,-0.019447036,0.015293229,0.784124521,1.468864891
0.224059496,0.102955581,0.018539983,0.021462061,-0.226265251,0.776656987,1.478605152
0.172760787,0.036072453,-0.063927563,0.015293229,-0.219447068,0.773734909,1.481202555
0.253929631,0.036397128,-0.104511985,-0.105161336,-0.057758731,0.776007637,1.484773984
0.555877731,0.011072449,-0.046719768,-0.089901593,0.150358186,0.773410234,1.486722036
0.536397209,-0.002563917,0.040617908,0.032501024,0.268540023,0.769189454,1.492890869
0.00750102,0.069838692,0.0117218,0.026981543,-0.066200291,0.767890752,1.497436324
-0.284057468,0.109773764,0.009124397,0.002306214,-0.286654871,0.760098543,1.499059701
-0.108732765,0.063020509,0.01594258,-0.097369127,-0.210680833,0.759773868,1.502306455
-0.011330152,-0.007434047,-0.013278204,-0.115875623,0.077630901,0.759449193,1.505553208
0.006851669,-0.083732761,-0.020745738,-0.037953533,0.228929627,0.752306334,1.508150611
-0.188927583,-0.023667816,-0.01003145,-0.011005477,0.11074779,0.754254386,1.510748014
-0.503862698,0.073410121,0.005552968,0.043215311,-0.04444704,0.751656983,1.518215548
-0.27691461,0.028929595,-0.018148335,0.03347505,-0.058408082,0.749384256,1.524059705
0.111721816,0.00328024,-0.046395093,-0.048992496,-0.031784701,0.75263101,1.528929835
0.223410145,-0.027563921,-0.038278208,-0.068473018,-0.064901589,0.754579062,1.532176589
0.044189338,-0.022369115,-0.070096395,-0.063927563,0.026332192,0.745163476,1.535748018
-0.253862658,0.049059468,-0.011979503,-0.033083402,0.091916618,0.747111528,1.541916851
-0.576265307,0.141267275,-0.019447036,-0.059057432,0.0552283,0.744838801,1.541916851
-0.550940628,0.090942592,-0.087953541,-0.065226264,0.012695826,0.738994644,1.548085683
-0.202239273,-0.045096391,-0.074317175,-0.03113535,0.019838684,0.74418945,1.551981787
0.017565957,-0.080486007,0.040617908,0.044838688,0.133150391,0.746786853,1.554903866
0.426981607,-0.015226256,0.071462069,0.057501028,0.261072489,0.746462177,1.560423347
0.488669928,0.03769583,0.254903657,-0.017498984,0.087371163,0.745163476,1.566916855
-0.326914618,0.017565957,0.336397177,-0.041849637,-0.098018477,0.744514125,1.564319452
